comarca,date,year,agro_year,p_minus_et0_daily,cum_p_minus_et0
Moianès,2022-02-09,2022,2022,-1.3557813074439764,95.84083354100584
Moianès,2022-02-10,2022,2022,-1.3192411065101624,94.52159243449567
Moianès,2022-02-11,2022,2022,-1.2801328748464584,93.24145955964921
Moianès,2022-02-12,2022,2022,0.5446191132068634,93.78607867285608
Moianès,2022-02-13,2022,2022,5.320745438337326,99.1068241111934
Moianès,2022-02-14,2022,2022,-0.006789088249206543,99.1000350229442
Moianès,2022-02-15,2022,2022,-1.427576990798116,97.67245803214608
Moianès,2022-02-16,2022,2022,-1.2943381387740374,96.37811989337204
Moianès,2022-02-17,2022,2022,-1.6880791187286377,94.6900407746434
Moianès,2022-02-18,2022,2022,-1.928057312965393,92.76198346167801
Moianès,2022-02-19,2022,2022,6.355224430561066,99.11720789223908
Moianès,2022-02-20,2022,2022,-1.5157045647501945,97.60150332748889
Moianès,2022-02-21,2022,2022,-1.9828519225120544,95.61865140497683
Moianès,2022-02-22,2022,2022,-1.8069966435432436,93.81165476143359
Moianès,2022-02-23,2022,2022,-1.6764585971832275,92.13519616425036
Moianès,2022-02-24,2022,2022,-1.5503837969154117,90.58481236733495
Moianès,2022-02-25,2022,2022,-0.8190844655036926,89.76572790183126
Moianès,2022-02-26,2022,2022,2.446477472782135,92.21220537461339
Moianès,2022-02-27,2022,2022,-0.835882306098938,91.37632306851445
Moianès,2022-02-28,2022,2022,1.405857026576996,92.78218009509145
Moianès,2022-03-01,2022,2022,-1.789448320865631,90.99273177422582
Moianès,2022-03-02,2022,2022,1.4056035876274109,92.39833536185323
Moianès,2022-03-03,2022,2022,-1.115067720413208,91.28326764144002
Moianès,2022-03-04,2022,2022,-0.5193256139755249,90.7639420274645
Moianès,2022-03-05,2022,2022,2.3083797097206116,93.0723217371851
Moianès,2022-03-06,2022,2022,2.023352801799774,95.09567453898488
Moianès,2022-03-07,2022,2022,2.2381063699722286,97.33378090895711
Moianès,2022-03-08,2022,2022,5.547270715236664,102.88105162419377
Moianès,2022-03-09,2022,2022,-0.07094281911849976,102.81010880507527
Moianès,2022-03-10,2022,2022,5.791193634271622,108.6013024393469
Moianès,2022-03-11,2022,2022,10.768897831439972,119.37020027078687
Moianès,2022-03-12,2022,2022,20.581726372241974,139.95192664302886
Moianès,2022-03-13,2022,2022,3.589960992336273,143.54188763536513
Moianès,2022-03-14,2022,2022,3.802539050579071,147.3444266859442
Moianès,2022-03-15,2022,2022,-1.564575895667076,145.77985079027712
Moianès,2022-03-16,2022,2022,-2.0294874235987663,143.75036336667836
Moianès,2022-03-17,2022,2022,-1.1526949405670166,142.59766842611134
Moianès,2022-03-18,2022,2022,0.11693191528320312,142.71460034139454
Moianès,2022-03-19,2022,2022,-1.081247329711914,141.63335301168263
Moianès,2022-03-20,2022,2022,8.601105093955994,150.23445810563862
Moianès,2022-03-21,2022,2022,2.3079927563667297,152.54245086200535
Moianès,2022-03-22,2022,2022,-1.3158951401710506,151.2265557218343
Moianès,2022-03-23,2022,2022,-2.2177933175116773,149.00876240432262
Moianès,2022-03-24,2022,2022,-0.3227176070213318,148.6860447973013
Moianès,2022-03-25,2022,2022,-3.024529319256544,145.66151547804475
Moianès,2022-03-26,2022,2022,0.830450177192688,146.49196565523744
Moianès,2022-03-27,2022,2022,-3.32617461681366,143.16579103842378
Moianès,2022-03-28,2022,2022,-2.7649641036987305,140.40082693472505
Moianès,2022-03-29,2022,2022,2.2355782985687256,142.63640523329377
Moianès,2022-03-30,2022,2022,14.268565118312836,156.9049703516066
Moianès,2022-03-31,2022,2022,13.548232555389403,170.453202906996
Moianès,2022-04-01,2022,2022,-3.678845506161452,166.77435740083456
Moianès,2022-04-02,2022,2022,-3.1537984125316143,163.62055898830295
Moianès,2022-04-03,2022,2022,-0.7015583515167236,162.91900063678622
Moianès,2022-04-04,2022,2022,-2.245757341384888,160.67324329540133
Moianès,2022-04-05,2022,2022,-3.104564905166626,157.5686783902347
Moianès,2022-04-06,2022,2022,-2.5030792206525803,155.06559916958213
Moianès,2022-04-07,2022,2022,-3.873117566108704,151.19248160347342
Moianès,2022-04-08,2022,2022,-4.135258913040161,147.05722269043326
Moianès,2022-04-09,2022,2022,-1.5069652795791626,145.5502574108541
Moianès,2022-04-10,2022,2022,-1.9306980073451996,143.6195594035089
Moianès,2022-04-11,2022,2022,-3.1053645517677064,140.5141948517412
Moianès,2022-04-12,2022,2022,1.0302082300186157,141.5444030817598
Moianès,2022-04-13,2022,2022,12.132629930973055,153.67703301273286
Moianès,2022-04-14,2022,2022,-4.094901844859124,149.58213116787374
Moianès,2022-04-15,2022,2022,-3.9305595979094505,145.6515715699643
Moianès,2022-04-16,2022,2022,-4.444191358983517,141.20738021098077
Moianès,2022-04-17,2022,2022,-2.9923762679100037,138.21500394307077
Moianès,2022-04-18,2022,2022,-3.172671958804131,135.04233198426664
Moianès,2022-04-19,2022,2022,4.3559359312057495,139.3982679154724
Moianès,2022-04-20,2022,2022,9.388167977333067,148.78643589280546
Moianès,2022-04-21,2022,2022,18.607283890247345,167.3937197830528
Moianès,2022-04-22,2022,2022,-3.4026304706931114,163.9910893123597
Moianès,2022-04-23,2022,2022,13.372858166694641,177.36394747905433
Moianès,2022-04-24,2022,2022,-2.5821657180786133,174.78178176097572
Moianès,2022-04-25,2022,2022,-3.4634592160582547,171.31832254491744
Moianès,2022-04-26,2022,2022,-4.058128595352173,167.2601939495653
Moianès,2022-04-27,2022,2022,-3.1530871540308,164.1071067955345
Moianès,2022-04-28,2022,2022,-3.5753982067108154,160.53170858882368
Moianès,2022-04-29,2022,2022,-3.280301034450531,157.25140755437315
Moianès,2022-04-30,2022,2022,5.3880308866500854,162.63943844102323
Moianès,2022-05-01,2022,2022,0.6297042369842529,163.26914267800748
Moianès,2022-05-02,2022,2022,8.08930253982544,171.35844521783292
Moianès,2022-05-03,2022,2022,-0.5403672456741333,170.8180779721588
Moianès,2022-05-04,2022,2022,-2.813720226287842,168.00435774587095
Moianès,2022-05-05,2022,2022,-1.3900835514068604,166.6142741944641
Moianès,2022-05-06,2022,2022,-3.7032209634780884,162.911053230986
Moianès,2022-05-07,2022,2022,-3.8655827045440674,159.04547052644193
Moianès,2022-05-08,2022,2022,0.3074796199798584,159.3529501464218
Moianès,2022-05-09,2022,2022,-3.7756479680538177,155.57730217836797
Moianès,2022-05-10,2022,2022,-4.483971308916807,151.09333086945117
Moianès,2022-05-11,2022,2022,-5.112983703613281,145.98034716583788
Moianès,2022-05-12,2022,2022,-4.923724889755249,141.05662227608263
Moianès,2022-05-13,2022,2022,-4.646141767501831,136.4104805085808
Moianès,2022-05-14,2022,2022,-4.673528432846069,131.73695207573473
Moianès,2022-05-15,2022,2022,-5.332328796386719,126.404623279348
Moianès,2022-05-16,2022,2022,-5.184603929519653,121.22001934982835
Moianès,2022-05-17,2022,2022,-5.336239576339722,115.88377977348863
Moianès,2022-05-18,2022,2022,-4.562584176659584,111.32119559682904
Moianès,2022-05-19,2022,2022,-5.087391376495361,106.23380422033368
Moianès,2022-05-20,2022,2022,-5.764997482299805,100.46880673803388
Moianès,2022-05-21,2022,2022,-6.385007381439209,94.08379935659467
Moianès,2022-05-22,2022,2022,-6.448591470718384,87.63520788587628
Moianès,2022-05-23,2022,2022,-5.2177929282188416,82.41741495765744
Moianès,2022-05-24,2022,2022,29.686751306056976,112.10416626371442
Moianès,2022-05-25,2022,2022,-0.24686694145202592,111.85729932226239
Moianès,2022-05-26,2022,2022,-5.566063642501831,106.29123567976056
Moianès,2022-05-27,2022,2022,-5.015443414449692,101.27579226531087
Moianès,2022-05-28,2022,2022,-5.529169797897339,95.74662246741353
Moianès,2022-05-29,2022,2022,-3.5739811658859253,92.1726413015276
Moianès,2022-05-30,2022,2022,-3.6683748960494995,88.5042664054781
Moianès,2022-05-31,2022,2022,-4.946010809391737,83.55825559608637
Moianès,2022-06-01,2022,2022,-5.472429990768433,78.08582560531794
Moianès,2022-06-02,2022,2022,-5.449930667877197,72.63589493744074
Moianès,2022-06-03,2022,2022,-5.736155454069377,66.89973948337136
Moianès,2022-06-04,2022,2022,-5.630611896514893,61.26912758685647
Moianès,2022-06-05,2022,2022,-5.281033560633659,55.98809402622281
Moianès,2022-06-06,2022,2022,-5.392804805189371,50.59528922103344
Moianès,2022-06-07,2022,2022,-5.068578384816647,45.52671083621679
Moianès,2022-06-08,2022,2022,3.705399513244629,49.23211034946142
Moianès,2022-06-09,2022,2022,-3.1628488302230835,46.06926151923834
Moianès,2022-06-10,2022,2022,-5.342847481369972,40.726414037868366
Moianès,2022-06-11,2022,2022,-6.185203313827515,34.54121072404085
Moianès,2022-06-12,2022,2022,-6.031869538128376,28.509341185912476
Moianès,2022-06-13,2022,2022,-5.800424441695213,22.708916744217262
Moianès,2022-06-14,2022,2022,-5.611307859420776,17.097608884796486
Moianès,2022-06-15,2022,2022,-6.029290497303009,11.068318387493477
Moianès,2022-06-16,2022,2022,-5.471270114183426,5.59704827331005
Moianès,2022-06-17,2022,2022,-6.560103168711066,-0.9630548954010161
Moianès,2022-06-18,2022,2022,-6.720109939575195,-7.683164834976211
Moianès,2022-06-19,2022,2022,-6.454891920089722,-14.138056755065932
Moianès,2022-06-20,2022,2022,-4.9250408411026,-19.063097596168532
Moianès,2022-06-21,2022,2022,3.7864553928375244,-15.276642203331008
Moianès,2022-06-22,2022,2022,0.8465304374694824,-14.430111765861525
Moianès,2022-06-23,2022,2022,-4.3796855211257935,-18.80979728698732
Moianès,2022-06-24,2022,2022,-5.82994556427002,-24.63974285125734
Moianès,2022-06-25,2022,2022,-4.29012930393219,-28.92987215518953
Moianès,2022-06-26,2022,2022,-4.348619699478149,-33.27849185466768
Moianès,2022-06-27,2022,2022,15.282093167304993,-17.996398687362685
Moianès,2022-06-28,2022,2022,-5.544117670506239,-23.540516357868924
Moianès,2022-06-29,2022,2022,-5.176258772611618,-28.716775130480542
Moianès,2022-06-30,2022,2022,-4.218917667865754,-32.935692798346295
Moianès,2022-07-01,2022,2022,-4.949744999408722,-37.88543779775502
Moianès,2022-07-02,2022,2022,-5.960430860519409,-43.845868658274426
Moianès,2022-07-03,2022,2022,-6.1856348514556885,-50.031503509730115
Moianès,2022-07-04,2022,2022,-6.609786748886108,-56.64129025861622
Moianès,2022-07-05,2022,2022,-5.6890909075737,-62.33038116618992
Moianès,2022-07-06,2022,2022,28.962291598320007,-33.368089567869916
Moianès,2022-07-07,2022,2022,-4.098787426948547,-37.46687699481846
Moianès,2022-07-08,2022,2022,-6.165003061294556,-43.63188005611302
Moianès,2022-07-09,2022,2022,-5.936351537704468,-49.56823159381749
Moianès,2022-07-10,2022,2022,-6.199756145477295,-55.76798773929478
Moianès,2022-07-11,2022,2022,-5.914820909500122,-61.682808648794904
Moianès,2022-07-12,2022,2022,-6.046023845672607,-67.72883249446751
Moianès,2022-07-13,2022,2022,-6.193269491195679,-73.92210198566319
Moianès,2022-07-14,2022,2022,-6.502439022064209,-80.4245410077274
Moianès,2022-07-15,2022,2022,-6.86963677406311,-87.29417778179051
Moianès,2022-07-16,2022,2022,-6.916982412338257,-94.21116019412877
Moianès,2022-07-17,2022,2022,-6.864880084991455,-101.07604027912022
Moianès,2022-07-18,2022,2022,-6.310096263885498,-107.38613654300572
Moianès,2022-07-19,2022,2022,-6.579720973968506,-113.96585751697422
Moianès,2022-07-20,2022,2022,-6.134580135345459,-120.10043765231968
Moianès,2022-07-21,2022,2022,-6.166520357131958,-126.26695800945164
Moianès,2022-07-22,2022,2022,-6.580476017668843,-132.8474340271205
Moianès,2022-07-23,2022,2022,-5.577665708959103,-138.4250997360796
Moianès,2022-07-24,2022,2022,-6.281564712524414,-144.70666444860402
Moianès,2022-07-25,2022,2022,-5.925706014037132,-150.63237046264115
Moianès,2022-07-26,2022,2022,-5.72475865483284,-156.357129117474
Moianès,2022-07-27,2022,2022,-2.993968963623047,-159.35109808109704
Moianès,2022-07-28,2022,2022,-2.8722156286239624,-162.223313709721
Moianès,2022-07-29,2022,2022,9.288216114044191,-152.9350975956768
Moianès,2022-07-30,2022,2022,-2.666874349117279,-155.6019719447941
Moianès,2022-07-31,2022,2022,1.8855478763580313,-153.71642406843605
Moianès,2022-08-01,2022,2022,-4.5443240106105804,-158.26074807904664
Moianès,2022-08-02,2022,2022,-5.604174796491861,-163.8649228755385
Moianès,2022-08-03,2022,2022,-5.548191010951996,-169.4131138864905
Moianès,2022-08-04,2022,2022,-4.819282829761506,-174.232396716252
Moianès,2022-08-05,2022,2022,-4.765420317649841,-178.99781703390184
Moianès,2022-08-06,2022,2022,-4.3604536056518555,-183.3582706395537
Moianès,2022-08-07,2022,2022,-1.479325771331787,-184.83759641088548
Moianès,2022-08-08,2022,2022,-4.052516281604767,-188.89011269249025
Moianès,2022-08-09,2022,2022,-3.1467779874801636,-192.0368906799704
Moianès,2022-08-10,2022,2022,-4.547945588827133,-196.58483626879755
Moianès,2022-08-11,2022,2022,-5.54215420037508,-202.12699046917263
Moianès,2022-08-12,2022,2022,-5.440099000930786,-207.5670894701034
Moianès,2022-08-13,2022,2022,-2.5416667461395264,-210.10875621624294
Moianès,2022-08-14,2022,2022,-5.5008450746536255,-215.60960129089656
Moianès,2022-08-15,2022,2022,-0.2886471748352051,-215.89824846573177
Moianès,2022-08-16,2022,2022,-3.3943920731544495,-219.29264053888622
Moianès,2022-08-17,2022,2022,19.821858763694763,-199.47078177519145
Moianès,2022-08-18,2022,2022,11.272364735603333,-188.19841703958812
Moianès,2022-08-19,2022,2022,-5.038366794586182,-193.2367838341743
Moianès,2022-08-20,2022,2022,-4.840721607208252,-198.07750544138256
Moianès,2022-08-21,2022,2022,-0.7233083248138428,-198.8008137661964
Moianès,2022-08-22,2022,2022,4.9149850606918335,-193.88582870550457
Moianès,2022-08-23,2022,2022,-3.682204186916351,-197.56803289242092
Moianès,2022-08-24,2022,2022,2.2641232013702393,-195.30390969105068
Moianès,2022-08-25,2022,2022,0.378817081451416,-194.92509260959926
Moianès,2022-08-26,2022,2022,1.5618293285369873,-193.36326328106227
Moianès,2022-08-27,2022,2022,0.951573252677917,-192.41169002838436
Moianès,2022-08-28,2022,2022,-4.607120953500271,-197.01881098188463
Moianès,2022-08-29,2022,2022,-4.232697248458862,-201.2515082303435
Moianès,2022-08-30,2022,2022,-4.471019212156534,-205.72252744250002
Moianès,2022-08-31,2022,2022,-1.8673501014709477,-207.58987754397097
Moianès,2022-09-01,2022,2022,-3.8743432760238647,-211.46422081999484
Moianès,2022-09-02,2022,2022,8.220301747322083,-203.24391907267275
Moianès,2022-09-03,2022,2022,7.110293030738831,-196.13362604193392
Moianès,2022-09-04,2022,2022,-3.1471720337867737,-199.2807980757207
Moianès,2022-09-05,2022,2022,-2.176424026489258,-201.45722210220995
Moianès,2022-09-06,2022,2022,-4.527720212936401,-205.98494231514636
Moianès,2022-09-07,2022,2022,-3.5289559960365295,-209.51389831118288
Moianès,2022-09-08,2022,2022,-3.409416139125824,-212.9233144503087
Moianès,2022-09-09,2022,2022,-1.4487736225128174,-214.37208807282153
Moianès,2022-09-10,2022,2022,-2.025010228157043,-216.39709830097857
Moianès,2022-09-11,2022,2022,-2.2556416392326355,-218.6527399402112
Moianès,2022-09-12,2022,2022,-3.402656376361847,-222.05539631657305
Moianès,2022-09-13,2022,2022,-2.149645447731018,-224.20504176430407
Moianès,2022-09-14,2022,2022,16.101529955863953,-208.10351180844012
Moianès,2022-09-15,2022,2022,-1.706634759902954,-209.81014656834307
Moianès,2022-09-16,2022,2022,0.6054834127426147,-209.20466315560046
Moianès,2022-09-17,2022,2022,-1.055500388145447,-210.2601635437459
Moianès,2022-09-18,2022,2022,0.4392884969711308,-209.82087504677477
Moianès,2022-09-19,2022,2022,-2.8125741332769394,-212.6334491800517
Moianès,2022-09-20,2022,2022,1.427192330360413,-211.2062568496913
Moianès,2022-09-21,2022,2022,-2.2484577894210815,-213.45471463911238
Moianès,2022-09-22,2022,2022,-2.234199121594429,-215.6889137607068
Moianès,2022-09-23,2022,2022,22.071239471435547,-193.61767428927126
Moianès,2022-09-24,2022,2022,11.919586777687073,-181.6980875115842
Moianès,2022-09-25,2022,2022,-0.34813761711120605,-182.0462251286954
Moianès,2022-09-26,2022,2022,-2.8273379057645798,-184.87356303445998
Moianès,2022-09-27,2022,2022,-2.755575727671385,-187.62913876213136
Moianès,2022-09-28,2022,2022,-2.7296841144561768,-190.35882287658754
Moianès,2022-09-29,2022,2022,4.379884719848633,-185.9789381567389
Moianès,2022-09-30,2022,2022,-1.4561588764190674,-187.43509703315797
Moianès,2022-10-01,2022,2023,-2.71864877268672,-2.71864877268672
Moianès,2022-10-02,2022,2023,-2.9972084760665894,-5.715857248753309
Moianès,2022-10-03,2022,2023,-2.5650049448013306,-8.28086219355464
Moianès,2022-10-04,2022,2023,-1.4475992918014526,-9.728461485356092
Moianès,2022-10-05,2022,2023,-1.2864789962768557,-11.014940481632948
Moianès,2022-10-06,2022,2023,-1.5078681707382202,-12.522808652371168
Moianès,2022-10-07,2022,2023,19.55010086297989,7.027292210608721
Moianès,2022-10-08,2022,2023,10.834030270576479,17.861322481185198
Moianès,2022-10-09,2022,2023,-1.3653889298439024,16.4959335513413
Moianès,2022-10-10,2022,2023,-1.592151653021574,14.903781898319723
Moianès,2022-10-11,2022,2023,-0.596350908279419,14.307430990040304
Moianès,2022-10-12,2022,2023,-1.3735730051994324,12.933857984840872
Moianès,2022-10-13,2022,2023,-2.0331719927489758,10.900685992091896
Moianès,2022-10-14,2022,2023,-1.9641599357128143,8.936526056379082
Moianès,2022-10-15,2022,2023,-2.267069101333618,6.669456955045463
Moianès,2022-10-16,2022,2023,-1.904624328017235,4.764832627028229
Moianès,2022-10-17,2022,2023,-1.5222443640232086,3.24258826300502
Moianès,2022-10-18,2022,2023,-1.7659140136092901,1.4766742493957297
Moianès,2022-10-19,2022,2023,-1.364835977554321,0.1118382718414086
Moianès,2022-10-20,2022,2023,6.051794111728668,6.163632383570077
Moianès,2022-10-21,2022,2023,4.227901935577393,10.39153431914747
Moianès,2022-10-22,2022,2023,-1.983079195022583,8.408455124124886
Moianès,2022-10-23,2022,2023,-1.7279580552130938,6.680497068911793
Moianès,2022-10-24,2022,2023,-2.223270446062088,4.457226622849705
Moianès,2022-10-25,2022,2023,-1.7775858640670776,2.679640758782627
Moianès,2022-10-26,2022,2023,-2.1521865129470825,0.5274542458355445
Moianès,2022-10-27,2022,2023,-1.9411072731018064,-1.413653027266262
Moianès,2022-10-28,2022,2023,-1.894219696521759,-3.307872723788021
Moianès,2022-10-29,2022,2023,-1.6820449829101562,-4.9899177066981775
Moianès,2022-10-30,2022,2023,-1.4317557625472543,-6.421673469245432
Moianès,2022-10-31,2022,2023,8.32974088191986,1.9080674126744288
Moianès,2022-11-01,2022,2023,-0.5210422873497009,1.3870251253247279
Moianès,2022-11-02,2022,2023,-1.4082947187125683,-0.021269593387840402
Moianès,2022-11-03,2022,2023,0.2521474361419678,0.23087784275412737
Moianès,2022-11-04,2022,2023,-1.7357280161231756,-1.5048501733690482
