mode,cohort,window,predictor,n,r,p,partial_r_lag,partial_p_lag,n_partial,abs_r,abs_partial_r
demeaned,all_olive,summer,days_vpd_gt2,354,-0.10595030813660401,0.04637075896382083,-0.10453558652392833,0.06261720243122175,318,0.10595030813660401,0.10453558652392833
demeaned,arbequina,agro_year,sum_precip,100,-0.2527818011651971,0.011168301493891733,-0.10434154817214829,0.32772394724120485,90,0.2527818011651971,0.10434154817214829
demeaned,arbequina,calendar_year,mean_vpd,100,-0.04351402600086485,0.6672878967712919,-0.10433770327129376,0.32774187027325646,90,0.04351402600086485,0.10433770327129376
raw,all_olive,agro_year,ratio_p_et0,354,0.08853526733231275,0.0962810215395668,0.10284856431100213,0.0669975654011145,318,0.08853526733231275,0.10284856431100213
demeaned_nodana,min500ha,bloom,days_vpd_gt2,144,0.047981074979318,0.5679427925493343,-0.1026433966473316,0.2527438373324283,126,0.047981074979318,0.1026433966473316
demeaned,min500ha,bloom,mean_vpd,180,0.07799435447241974,0.29801467966773587,-0.10261258764482173,0.1938189611971259,162,0.07799435447241974,0.10261258764482173
raw,arbequina,maturation,days_vpd_gt2,100,-0.12328206419425772,0.22171191035761773,-0.10257810626466671,0.3360098234205038,90,0.12328206419425772,0.10257810626466671
demeaned,min500ha,pre_bloom,sum_precip,180,-0.049054124997326046,0.5131511244786067,0.10233682874638671,0.1950258361689635,162,0.049054124997326046,0.10233682874638671
demeaned_nodana,arbequina,pre_bloom,ratio_p_et0,80,-0.11292188052483151,0.31861777284529424,0.10195712728940275,0.4009830852617355,70,0.11292188052483151,0.10195712728940275
raw,min500ha,prev_fruit_dev,sum_cwb,162,0.10654650591628394,0.17718958989405542,0.1018967226881408,0.19696328099407623,162,0.10654650591628394,0.1018967226881408
raw,arbequina,bloom,sum_et0,100,-0.17276235857083164,0.08564115737631338,-0.10172998080497479,0.3400416808722741,90,0.17276235857083164,0.10172998080497479
demeaned,all_olive,prev_summer,days_tmax_gt35,320,-0.08647831538076947,0.12263417133595803,-0.10121742001178077,0.07146850342818992,318,0.08647831538076947,0.10121742001178077
raw,all_olive,maturation,mean_vpd,354,0.057588572922150666,0.27988072953725085,0.10073784822018211,0.07282834539345968,318,0.057588572922150666,0.10073784822018211
raw,min500ha,agro_year,sum_precip,180,-0.11367288178286326,0.12866536205465007,-0.10045132778538432,0.20342437351041218,162,0.11367288178286326,0.10045132778538432
demeaned,all_olive,fruit_set,sum_precip,354,-0.0837513127556471,0.11572740026871003,-0.10021462973597663,0.07433591071542033,318,0.0837513127556471,0.10021462973597663
demeaned_nodana,arbequina,pre_bloom,sum_precip,80,-0.11890963565150958,0.29346347874085443,0.10004650287786297,0.4099123926131286,70,0.11890963565150958,0.10004650287786297
demeaned_nodana,all_olive,fruit_set,days_tmax_gt35,284,-0.09058898846528271,0.12775048441863757,-0.09999736808388421,0.11624215896347713,248,0.09058898846528271,0.09999736808388421
demeaned_nodana,all_olive,bloom_to_set,days_tmax_gt35,284,-0.09058898846528271,0.12775048441863757,-0.09999736808388421,0.11624215896347713,248,0.09058898846528271,0.09999736808388421
demeaned,arbequina,agro_year,days_vpd_gt2,100,-0.0848266458477375,0.40140451525783744,-0.0999551557016226,0.3485770733889118,90,0.0848266458477375,0.0999551557016226
demeaned_nodana,all_olive,fruit_set,ratio_p_et0,284,-0.07839348921587447,0.18773401828121053,-0.09886082142988316,0.12047029062164075,248,0.07839348921587447,0.09886082142988316
demeaned_nodana,arbequina,prev_summer,sum_precip,70,0.12481248826066865,0.30325135204296183,0.09810883922480947,0.41908502351046995,70,0.12481248826066865,0.09810883922480947
raw,arbequina,pre_bloom,mean_tmax,100,0.12851543840276347,0.20256125663002336,0.09774500635381689,0.3593912664768041,90,0.12851543840276347,0.09774500635381689
demeaned,min500ha,bloom_to_set,days_tmax_gt35,180,-0.09709701160734713,0.19474004756915267,-0.09732204829289542,0.21793326442005065,162,0.09709701160734713,0.09732204829289542
demeaned,min500ha,fruit_set,days_tmax_gt35,180,-0.09709701160734713,0.19474004756915267,-0.09732204829289542,0.21793326442005065,162,0.09709701160734713,0.09732204829289542
demeaned,all_olive,prev_summer,days_vpd_gt2,320,-0.08351425111105967,0.13603834321035088,-0.09698610034203609,0.08420859978873259,318,0.08351425111105967,0.09698610034203609
demeaned_nodana,arbequina,fruit_dev,sum_cwb,80,0.21006254024336626,0.061454471803328234,-0.09650905790072824,0.42674633724091166,70,0.21006254024336626,0.09650905790072824
demeaned,all_olive,fruit_set,days_vpd_gt2,354,-0.08514892860935323,0.1097524004040418,-0.09632191284046608,0.08636517567169733,318,0.08514892860935323,0.09632191284046608
raw,min500ha,prev_fruit_dev,sum_et0,162,-0.13656296114680877,0.08312575024514274,-0.09632060997667824,0.22272841566209067,162,0.13656296114680877,0.09632060997667824
raw,all_olive,bloom,sum_et0,354,-0.13894088574005012,0.008854554735331848,-0.09525740278991272,0.08991395361938322,318,0.13894088574005012,0.09525740278991272
demeaned_nodana,arbequina,calendar_year,sum_cwb,80,-0.1054395804811595,0.35193854869310165,-0.09523881255624851,0.43288595173190825,70,0.1054395804811595,0.09523881255624851
demeaned_nodana,all_olive,prev_fruit_dev,sum_cwb,250,0.09191316424769469,0.14732065734532335,0.09521567870669277,0.13484089108952424,248,0.09191316424769469,0.09521567870669277
demeaned,arbequina,set_to_dev,mean_vpd,100,-0.1833810899668481,0.06780877851969619,-0.09504800301441627,0.37286491170719605,90,0.1833810899668481,0.09504800301441627
demeaned_nodana,min500ha,prev_summer,mean_tmax,126,0.14708377619918367,0.1002777906569881,0.09476966164799015,0.29116803409123476,126,0.14708377619918367,0.09476966164799015
demeaned,all_olive,spring,sum_precip,354,-0.11931430242996954,0.02477002239044007,-0.09433200960728193,0.09309302140936271,318,0.11931430242996954,0.09433200960728193
demeaned,arbequina,prev_summer,days_vpd_gt2,90,0.10857106400454668,0.30838691017417014,0.09220559247645864,0.3873929770211905,90,0.10857106400454668,0.09220559247645864
raw,all_olive,prev_summer,ratio_p_et0,320,0.04505890946677371,0.42180592626482216,0.09153181379308499,0.10326219897296704,318,0.04505890946677371,0.09153181379308499
raw,min500ha,pre_bloom,sum_cwb,180,-0.12644222889760204,0.09076475147941027,-0.09142784458698877,0.24723126293931647,162,0.12644222889760204,0.09142784458698877
demeaned_nodana,min500ha,fruit_dev,sum_cwb,144,0.052811475601729926,0.5295760324938755,-0.09128502529363314,0.3093513266620671,126,0.052811475601729926,0.09128502529363314
demeaned_nodana,arbequina,prev_summer,sum_cwb,70,0.10570730096413872,0.3837924030761175,0.09115285337322758,0.45297048574715704,70,0.10570730096413872,0.09115285337322758
demeaned_nodana,arbequina,pre_bloom,sum_et0,80,0.20484065736756643,0.06834962182959856,0.09064350191917737,0.4555097498940626,70,0.20484065736756643,0.09064350191917737
demeaned,all_olive,prev_summer,ratio_p_et0,320,0.0956473693518284,0.0875964716883725,0.09014373273391378,0.1086191305193282,318,0.0956473693518284,0.09014373273391378
raw,all_olive,agro_year,sum_precip,354,0.0725895642002628,0.17296687385920292,0.08995533999655717,0.10936274896628077,318,0.0725895642002628,0.08995533999655717
demeaned,min500ha,prev_summer,days_tmax_gt35,162,-0.049404717169992673,0.5324099023439967,-0.08984002125826149,0.2555705331408899,162,0.049404717169992673,0.08984002125826149
demeaned,all_olive,spring,mean_tmax,354,-0.008002791546328816,0.8807318879620285,-0.08970199882241704,0.11036903864999612,318,0.008002791546328816,0.08970199882241704
raw,min500ha,prev_fruit_dev,sum_precip,162,0.06766794420420345,0.39222781032974957,0.08949721361801871,0.25739608739903225,162,0.06766794420420345,0.08949721361801871
raw,all_olive,calendar_year,sum_et0,354,-0.10407744068501941,0.050394968602009114,-0.08872035881073893,0.11433708062754785,318,0.10407744068501941,0.08872035881073893
demeaned_nodana,min500ha,winter_recharge,sum_cwb,144,-0.03089143963692126,0.7132056416846195,0.088146103817004,0.3263518278859565,126,0.03089143963692126,0.088146103817004
raw,min500ha,prev_fruit_dev,ratio_p_et0,162,0.07873408651054806,0.31929469821566936,0.08786573229520174,0.26620691901699844,162,0.07873408651054806,0.08786573229520174
demeaned,min500ha,fruit_dev,sum_et0,180,-0.12259288725789412,0.10111173906086872,-0.0878356139584187,0.2663714832210821,162,0.12259288725789412,0.0878356139584187
demeaned_nodana,all_olive,spring,mean_tmax,284,-0.012731313796379427,0.8308478289437344,-0.08745907339078059,0.16975827853120523,248,0.012731313796379427,0.08745907339078059
demeaned,min500ha,spring,sum_et0,180,0.10905749804211563,0.14502897140888715,-0.08743682692194003,0.26855696261041906,162,0.10905749804211563,0.08743682692194003
raw,all_olive,spring,sum_et0,354,-0.11038833481875877,0.037898888221136434,-0.08725422148933029,0.12047063487825088,318,0.11038833481875877,0.08725422148933029
demeaned_nodana,all_olive,winter_recharge,mean_tmax,284,0.07090511237586171,0.23359706893520266,0.08725090863483796,0.1707804137201018,248,0.07090511237586171,0.08725090863483796
raw,all_olive,fruit_dev,mean_tmax,354,-0.11446804436858204,0.03130546525234534,-0.08717350838833306,0.1208155996510667,318,0.11446804436858204,0.08717350838833306
demeaned,all_olive,fruit_set,sum_et0,354,-0.07115468680544584,0.18163883072814008,-0.08699434434616816,0.12158408895000726,318,0.07115468680544584,0.08699434434616816
demeaned,arbequina,bloom_to_set,mean_vpd,100,0.09861230738353256,0.329011578404541,-0.08683966839103248,0.41572713519293,90,0.09861230738353256,0.08683966839103248
demeaned,all_olive,prev_summer,sum_cwb,320,0.09085130177274447,0.10476182107977482,0.08655184341786966,0.12349841185722858,318,0.09085130177274447,0.08655184341786966
demeaned_nodana,min500ha,prev_fruit_dev,ratio_p_et0,126,-0.08279275552836723,0.3567018238407075,-0.08628753819062603,0.336695240936454,126,0.08279275552836723,0.08628753819062603
raw,min500ha,winter_recharge,sum_precip,180,0.028094790048907956,0.7081222882867838,0.08592360142652286,0.2769606861294668,162,0.028094790048907956,0.08592360142652286
raw,all_olive,spring,sum_precip,354,-0.08982717410674312,0.09150271082394938,-0.08504278704054956,0.13020327273701704,318,0.08982717410674312,0.08504278704054956
demeaned,min500ha,maturation,sum_et0,180,0.10968199207573767,0.1427266772347759,0.08473447568240025,0.28368779852095555,162,0.10968199207573767,0.08473447568240025
demeaned,arbequina,summer,sum_et0,100,-0.10514087410133555,0.2978390016301131,-0.08441555355990234,0.4289117856751969,90,0.10514087410133555,0.08441555355990234
demeaned,all_olive,fruit_set,mean_vpd,354,-0.06562631341805854,0.21805639017842388,-0.08439466809841963,0.1331678102178938,318,0.06562631341805854,0.08439466809841963
demeaned,min500ha,bloom,mean_tmax,180,0.10103292420971322,0.17717280792860457,-0.08400853471242074,0.2878480279289719,162,0.10103292420971322,0.08400853471242074
demeaned,all_olive,pre_bloom,sum_et0,354,-0.020416595689826098,0.7018552770006328,-0.08369669132610913,0.13641826354925138,318,0.020416595689826098,0.08369669132610913
raw,arbequina,maturation,mean_tmax,100,0.025295934886368908,0.8027273325268648,-0.08368785787222296,0.43291582358275843,90,0.025295934886368908,0.08368785787222296
demeaned_nodana,all_olive,fruit_dev,sum_cwb,284,0.12336133220780228,0.037737398146789745,0.08335466528351054,0.19076586710093396,248,0.12336133220780228,0.08335466528351054
demeaned,min500ha,prev_fruit_dev,mean_vpd,162,0.12736839702213884,0.1062745590441285,0.08241101658064849,0.2971460148551308,162,0.12736839702213884,0.08241101658064849
raw,all_olive,pre_bloom,sum_precip,354,0.0997707812931666,0.06076272344670115,0.08200412169780234,0.14455335194988544,318,0.0997707812931666,0.08200412169780234
raw,all_olive,prev_summer,mean_tmax,320,-0.13145019780138809,0.01864933256341203,-0.08182589376197277,0.14543106633674388,318,0.13145019780138809,0.08182589376197277
demeaned,arbequina,bloom,ratio_p_et0,100,-0.19472505851912242,0.052210315436135975,-0.08168065172087134,0.4440696971098511,90,0.19472505851912242,0.08168065172087134
demeaned,all_olive,prev_fruit_dev,mean_tmax,320,-0.050813105397456766,0.36493542911529,-0.08081191175821749,0.1505020585895079,318,0.050813105397456766,0.08081191175821749
demeaned,all_olive,bloom,ratio_p_et0,354,0.03237962320437081,0.5437025857643839,0.07970780444900047,0.1561751406530892,318,0.03237962320437081,0.07970780444900047
demeaned,min500ha,fruit_set,sum_cwb,180,-0.05689280588137363,0.448095399998009,-0.079143074494629,0.3167795022271582,162,0.05689280588137363,0.079143074494629
demeaned,min500ha,pre_bloom,sum_et0,180,0.027490851753003653,0.7141201876868487,-0.07897777280080469,0.317794520724651,162,0.027490851753003653,0.07897777280080469
demeaned_nodana,all_olive,prev_summer,days_tmax_gt35,250,-0.06844426021149656,0.2810159100236955,-0.07830518286996306,0.21914342839996556,248,0.06844426021149656,0.07830518286996306
raw,arbequina,agro_year,ratio_p_et0,100,0.006468328727453308,0.9490731689622279,-0.07784461327363244,0.4658282862543113,90,0.006468328727453308,0.07784461327363244
demeaned_nodana,min500ha,spring,mean_tmax,144,0.1935041376168833,0.02013511724580921,0.07714210627569817,0.390578670490335,126,0.1935041376168833,0.07714210627569817
demeaned,min500ha,fruit_dev,days_vpd_gt2,180,-0.1143248625096431,0.12647330977794619,-0.07707421852444946,0.3296350504688821,162,0.1143248625096431,0.07707421852444946
demeaned_nodana,all_olive,set_to_dev,sum_precip,284,-0.013835375078156444,0.8164287422151887,-0.07689852315391839,0.22755976452558027,248,0.013835375078156444,0.07689852315391839
demeaned,arbequina,fruit_dev,mean_vpd,100,-0.24263315636023552,0.015003695598784665,-0.07656962197843702,0.4731870008309463,90,0.24263315636023552,0.07656962197843702
raw,all_olive,pre_bloom,sum_et0,354,0.15779001937246195,0.002911104972384515,0.07578489657736104,0.1776404497099893,318,0.15779001937246195,0.07578489657736104
demeaned_nodana,min500ha,winter_recharge,sum_precip,144,-0.08525304004690717,0.3096430550814712,0.07543111790362994,0.4012053160753291,126,0.08525304004690717,0.07543111790362994
raw,min500ha,winter_recharge,sum_et0,180,0.012500424370869552,0.8677250028596745,0.07536074552072423,0.34053214559339656,162,0.012500424370869552,0.07536074552072423
raw,arbequina,summer,sum_cwb,100,0.12279520178387388,0.2235563279071279,-0.07483852595306344,0.48327795001312174,90,0.12279520178387388,0.07483852595306344
demeaned,min500ha,pre_bloom,mean_tmax,180,-0.12594070391833478,0.09206295676109096,-0.07393100417916007,0.34979771618845207,162,0.12594070391833478,0.07393100417916007
demeaned_nodana,arbequina,fruit_set,days_tmax_gt35,80,-0.07308952182532558,0.5193767908400483,-0.0732348694038021,0.5468385499031214,70,0.07308952182532558,0.0732348694038021
demeaned_nodana,arbequina,bloom_to_set,days_tmax_gt35,80,-0.07308952182532558,0.5193767908400483,-0.0732348694038021,0.5468385499031214,70,0.07308952182532558,0.0732348694038021
demeaned,all_olive,bloom,sum_cwb,354,0.015251653857992379,0.7749088588914339,0.07267274019586444,0.19616780412541612,318,0.015251653857992379,0.07267274019586444
raw,all_olive,summer,ratio_p_et0,354,-0.08083572186086915,0.12900910591397938,-0.07221117589883944,0.1990313955849009,318,0.08083572186086915,0.07221117589883944
demeaned_nodana,min500ha,prev_fruit_dev,sum_precip,126,-0.062365044829969414,0.4878422514661212,-0.07172031434699852,0.42483358370104074,126,0.062365044829969414,0.07172031434699852
demeaned,all_olive,fruit_set,ratio_p_et0,354,-0.05629348662550637,0.29085522074976433,-0.07085114934408449,0.20764568419789958,318,0.05629348662550637,0.07085114934408449
demeaned_nodana,arbequina,bloom,sum_cwb,80,-0.20472099840199215,0.06851464561146287,-0.07062220879926992,0.5612708230196101,70,0.20472099840199215,0.07062220879926992
demeaned_nodana,all_olive,bloom_to_set,sum_precip,284,-0.09006626890385043,0.1299729404619951,-0.07019140969758775,0.27083150261248756,248,0.09006626890385043,0.07019140969758775
raw,all_olive,prev_summer,sum_precip,320,0.005027143150212944,0.9286234249771271,0.0700878514327305,0.21259668375191412,318,0.005027143150212944,0.0700878514327305
raw,all_olive,bloom_to_set,mean_tmax,354,-0.0667873074286419,0.21000511789967888,-0.06984690678573725,0.21417700852056024,318,0.0667873074286419,0.06984690678573725
demeaned,arbequina,bloom,mean_tmax,100,0.15523054412502543,0.12303638059376476,-0.0698088323020021,0.513237057674437,90,0.15523054412502543,0.0698088323020021
demeaned,arbequina,maturation,mean_vpd,100,0.045084255878273014,0.6560300320676824,0.06959646821387852,0.5145225735849135,90,0.045084255878273014,0.06959646821387852
demeaned_nodana,all_olive,prev_fruit_dev,mean_vpd,250,-0.05294139046965643,0.40458167558751923,-0.06945535470473738,0.27590062119581665,248,0.05294139046965643,0.06945535470473738
demeaned,all_olive,winter_recharge,mean_tmax,354,-0.04966402965595845,0.35149504524438996,-0.06849899807736863,0.22317339443752182,318,0.04966402965595845,0.06849899807736863
demeaned,arbequina,set_to_dev,days_vpd_gt2,100,-0.14343482865738313,0.15453679054234984,-0.06828344987971997,0.522507112074382,90,0.14343482865738313,0.06828344987971997
demeaned_nodana,all_olive,prev_summer,sum_precip,250,0.06973288906632123,0.27203605700521805,0.06648192698165376,0.29703013845294196,248,0.06973288906632123,0.06648192698165376
demeaned,arbequina,set_to_dev,sum_et0,100,-0.16040948164488814,0.11087565902615726,-0.06645571254433112,0.5337249022554368,90,0.16040948164488814,0.06645571254433112
demeaned,all_olive,bloom_to_set,days_tmax_gt35,354,-0.06329283050681656,0.23490159113287773,-0.0663528500612863,0.23804716758744465,318,0.06329283050681656,0.0663528500612863
demeaned,all_olive,fruit_set,days_tmax_gt35,354,-0.06329283050681656,0.23490159113287773,-0.0663528500612863,0.23804716758744465,318,0.06329283050681656,0.0663528500612863
demeaned_nodana,min500ha,prev_summer,days_vpd_gt2,126,0.11051743719712448,0.21796054507593526,0.06615081138915378,0.4617627517022717,126,0.11051743719712448,0.06615081138915378
demeaned_nodana,arbequina,prev_fruit_dev,sum_cwb,70,-0.07347658976806981,0.5455124294297237,-0.06606889385064635,0.5868452701574677,70,0.07347658976806981,0.06606889385064635
demeaned,arbequina,bloom,mean_vpd,100,0.1359531099658977,0.17743024702853974,-0.06559892322500409,0.539024327647422,90,0.1359531099658977,0.06559892322500409
raw,min500ha,pre_bloom,ratio_p_et0,180,-0.09832019915348178,0.1891499649914482,-0.06555850894375417,0.40718685140305116,162,0.09832019915348178,0.06555850894375417
raw,arbequina,fruit_dev,sum_cwb,100,0.19591975404554854,0.05075537904889367,-0.06474678970294712,0.5443205348377073,90,0.19591975404554854,0.06474678970294712
demeaned_nodana,min500ha,prev_summer,sum_et0,126,0.10380968503557908,0.2473639092269687,0.06464081087997338,0.4720716239586299,126,0.10380968503557908,0.06464081087997338
demeaned,arbequina,fruit_set,mean_vpd,100,0.007978175052833568,0.9372076606810867,-0.06442957953791131,0.5462985418646552,90,0.007978175052833568,0.06442957953791131
demeaned_nodana,all_olive,fruit_dev,ratio_p_et0,284,0.10821373002799879,0.0686132247317176,0.06391274909098923,0.31613144057313936,248,0.10821373002799879,0.06391274909098923
demeaned_nodana,min500ha,calendar_year,ratio_p_et0,144,-0.11353514958218061,0.17543886903993694,-0.063877958773846,0.4773269069980573,126,0.11353514958218061,0.063877958773846
raw,min500ha,pre_bloom,days_vpd_gt2,180,-0.0014155014177056032,0.9849538673647459,0.06372023172952777,0.420493729716157,162,0.0014155014177056032,0.06372023172952777
demeaned,min500ha,prev_fruit_dev,mean_tmax,162,0.12367027262803487,0.11690406333196357,0.06355379108544316,0.421710917444943,162,0.12367027262803487,0.06355379108544316
raw,min500ha,prev_summer,sum_precip,162,-0.12544335793295858,0.11170883677571586,-0.06323595851818477,0.42404091835610663,162,0.12544335793295858,0.06323595851818477
demeaned,all_olive,prev_summer,sum_precip,320,0.07086626466092058,0.20611392432695605,0.06243673863734874,0.2669536020932724,318,0.07086626466092058,0.06243673863734874
demeaned_nodana,arbequina,pre_bloom,sum_cwb,80,-0.15097145126600542,0.18130307159467546,0.06208596413429,0.6096392711251527,70,0.15097145126600542,0.06208596413429
demeaned_nodana,arbequina,agro_year,sum_cwb,80,-0.10245546333052136,0.3658099439006031,-0.06200440022986774,0.6101100511098599,70,0.10245546333052136,0.06200440022986774
raw,arbequina,set_to_dev,sum_cwb,100,0.1435967590617616,0.15406697549143994,-0.061796456514633204,0.5628515580207917,90,0.1435967590617616,0.061796456514633204
demeaned,arbequina,pre_bloom,mean_tmax,100,-0.14740205928513758,0.14333182677458467,-0.061037530535938425,0.5676662836299391,90,0.14740205928513758,0.061037530535938425
demeaned,min500ha,agro_year,sum_precip,180,-0.08215022632791312,0.27293146265511,0.06098772889526308,0.440734109169739,162,0.08215022632791312,0.06098772889526308
raw,min500ha,agro_year,ratio_p_et0,180,-0.05426427705479402,0.46937707515015453,-0.060975630686132806,0.4408249365179713,162,0.05426427705479402,0.060975630686132806
demeaned,arbequina,bloom,sum_cwb,100,-0.18658942233541806,0.0630561758620509,-0.060727045828337524,0.5696416090067211,90,0.18658942233541806,0.060727045828337524
demeaned,all_olive,prev_fruit_dev,days_tmax_gt35,320,-0.046841715080923496,0.40365605271499133,-0.06048922402245246,0.28218912961649417,318,0.046841715080923496,0.06048922402245246
raw,arbequina,bloom,mean_tmax,100,-0.1303003498392274,0.19630936584439246,-0.06017944703950553,0.5731333051566342,90,0.1303003498392274,0.06017944703950553
demeaned_nodana,min500ha,winter_recharge,days_vpd_gt2,144,0.12897023269351784,0.12341518705579317,0.05986294608322066,0.505500251763889,126,0.12897023269351784,0.05986294608322066
demeaned,arbequina,calendar_year,sum_et0,100,-0.010931741617036415,0.9140383395009316,-0.059737525864089175,0.5759584159044213,90,0.010931741617036415,0.059737525864089175
demeaned,all_olive,calendar_year,sum_precip,354,-0.06747312022103086,0.20535099450273006,-0.059375044918546616,0.2911643834803105,318,0.06747312022103086,0.059375044918546616
raw,all_olive,pre_bloom,mean_vpd,354,0.07507933876196819,0.15865683011009882,0.05881501239465439,0.2957470914028374,318,0.07507933876196819,0.05881501239465439
demeaned_nodana,all_olive,prev_fruit_dev,days_vpd_gt2,250,0.06807154833112997,0.2836500374586857,0.05795833151287267,0.3634125008968442,248,0.06807154833112997,0.05795833151287267
demeaned,arbequina,bloom_to_set,days_tmax_gt35,100,-0.05728025120300473,0.5713488863650484,-0.0579176393404406,0.5876601190792218,90,0.05728025120300473,0.0579176393404406
demeaned,arbequina,fruit_set,days_tmax_gt35,100,-0.05728025120300473,0.5713488863650484,-0.0579176393404406,0.5876601190792218,90,0.05728025120300473,0.0579176393404406
raw,all_olive,spring,days_tmax_gt35,354,-0.05563549735011282,0.29653995031159514,-0.057425011262315355,0.3073280352612893,318,0.05563549735011282,0.057425011262315355
demeaned,arbequina,prev_summer,mean_vpd,90,-0.031571482400943256,0.7676881128003025,-0.05710346752405318,0.5929299273068384,90,0.031571482400943256,0.05710346752405318
demeaned_nodana,min500ha,fruit_set,sum_cwb,144,-0.01087766572980163,0.8970425944594995,-0.057071359812799115,0.5255865884256089,126,0.01087766572980163,0.057071359812799115
demeaned_nodana,all_olive,fruit_set,sum_cwb,284,-0.04066696036191984,0.4948648924853503,-0.05563344032246761,0.38300876745156376,248,0.04066696036191984,0.05563344032246761
demeaned_nodana,arbequina,winter_recharge,ratio_p_et0,80,-0.1374508599310498,0.2240499137149885,0.0553530927741524,0.6490173946624487,70,0.1374508599310498,0.0553530927741524
demeaned,min500ha,prev_summer,sum_et0,162,0.08688833105648121,0.27158277161344196,0.05464769756760555,0.4897654469981936,162,0.08688833105648121,0.05464769756760555
raw,all_olive,fruit_dev,sum_precip,354,-0.01403594577431631,0.7924244179507758,-0.05450181709974371,0.33264520501389916,318,0.01403594577431631,0.05450181709974371
demeaned_nodana,all_olive,bloom,ratio_p_et0,284,0.0038258717015830263,0.9488184504425541,0.05377822554270657,0.3990986194055809,248,0.0038258717015830263,0.05377822554270657
demeaned,min500ha,prev_fruit_dev,days_tmax_gt35,162,-0.017914306400521756,0.8209957661029396,-0.05263793012153658,0.5058938705335333,162,0.017914306400521756,0.05263793012153658
demeaned,arbequina,fruit_set,sum_et0,100,0.006484378065074697,0.9489469780830213,-0.05249045894186602,0.6231815157105611,90,0.006484378065074697,0.05249045894186602
raw,all_olive,pre_bloom,ratio_p_et0,354,0.04992515057778296,0.3489653707096892,0.052370147982021706,0.35192866697952857,318,0.04992515057778296,0.052370147982021706
demeaned_nodana,arbequina,prev_fruit_dev,days_tmax_gt35,70,0.05821414236381619,0.6321584665854014,0.052124403443219405,0.6682556737132576,70,0.05821414236381619,0.052124403443219405
demeaned,arbequina,pre_bloom,sum_precip,100,-0.21741361329548142,0.029790547019595232,-0.051865714213428823,0.6273285504472913,90,0.21741361329548142,0.051865714213428823
demeaned_nodana,arbequina,prev_summer,mean_tmax,70,0.09235333131386421,0.4470167832483745,0.051012123180769996,0.6749336982018369,70,0.09235333131386421,0.051012123180769996
raw,all_olive,set_to_dev,sum_precip,354,-0.05274456010295672,0.3223882265439838,-0.050934674820530115,0.3653031329385593,318,0.05274456010295672,0.050934674820530115
raw,all_olive,maturation,days_vpd_gt2,354,-0.04719693756666419,0.37596366104530354,-0.050744466474140625,0.3670987271958146,318,0.04719693756666419,0.050744466474140625
raw,all_olive,fruit_set,sum_cwb,354,-0.027327374659678032,0.6083440116570139,0.050354437323314793,0.37079774454170217,318,0.027327374659678032,0.050354437323314793
demeaned,arbequina,summer,days_vpd_gt2,100,-0.09005395614026145,0.37291320880419015,-0.049855327081502816,0.6407516351053019,90,0.09005395614026145,0.049855327081502816
demeaned,min500ha,maturation,days_vpd_gt2,180,0.03641298758757984,0.6274713480703578,0.049611988634228166,0.5306893692390331,162,0.03641298758757984,0.049611988634228166
demeaned,all_olive,fruit_set,sum_cwb,354,-0.04086826515165415,0.4433594960184249,-0.04903701688499106,0.38346147471489855,318,0.04086826515165415,0.04903701688499106
raw,all_olive,maturation,mean_tmax,354,0.11918396078513492,0.024929045286624738,0.04863097599910139,0.3874170747452521,318,0.11918396078513492,0.04863097599910139
demeaned,all_olive,spring,sum_cwb,354,-0.08912449947584031,0.09407755871338047,-0.048015506861597654,0.3934599007469996,318,0.08912449947584031,0.048015506861597654
demeaned,min500ha,spring,mean_vpd,180,0.1250649931254014,0.09436516724265943,-0.047945792380223985,0.5445988389507254,162,0.1250649931254014,0.047945792380223985
demeaned_nodana,arbequina,pre_bloom,mean_tmax,80,-0.10189628424704344,0.3684459643902001,0.04784922625914109,0.6940591627721793,70,0.10189628424704344,0.04784922625914109
demeaned_nodana,arbequina,maturation,days_vpd_gt2,80,-0.04453596445891781,0.6948607982853049,-0.04749739152970082,0.6961987356421138,70,0.04453596445891781,0.04749739152970082
demeaned,arbequina,maturation,sum_et0,100,0.0025056949684201498,0.9802607885412844,0.04726642995253255,0.658208418346145,90,0.0025056949684201498,0.04726642995253255
demeaned,arbequina,spring,sum_et0,100,0.18421485812422544,0.06654664324047292,-0.04703391759550935,0.6597854158917356,90,0.18421485812422544,0.04703391759550935
demeaned_nodana,min500ha,agro_year,sum_precip,144,-0.15034815395886578,0.07206739656674557,-0.046799185717134054,0.6028061530216307,126,0.15034815395886578,0.046799185717134054
demeaned,all_olive,maturation,sum_et0,354,-0.04262040305816491,0.42404387893009227,-0.04662509247311263,0.4073188691056304,318,0.04262040305816491,0.04662509247311263
demeaned_nodana,min500ha,agro_year,sum_cwb,144,-0.030313845713406902,0.7183396591341906,0.046595325539266826,0.6043884037510804,126,0.030313845713406902,0.046595325539266826
raw,all_olive,pre_bloom,days_vpd_gt2,354,-0.010516127519131824,0.8436980937007822,0.04659291839573785,0.40764295610033136,318,0.010516127519131824,0.04659291839573785
raw,all_olive,pre_bloom,sum_cwb,354,0.03863938925291748,0.4686390478240618,0.046560497999040364,0.40796967893075053,318,0.03863938925291748,0.046560497999040364
raw,arbequina,spring,mean_tmax,100,-0.11224565849940969,0.26619730393375435,-0.04646333403273824,0.6636616461789613,90,0.11224565849940969,0.04646333403273824
